YEAR,MONTH,DAY,GRID_NO,PRECIPITATION,ET0,TEMPERATURE_AVG,WINDSPEED,RADIATION
1981,7,23,97100,4.6,2.76,15.4,4.3,13538
1981,7,24,97100,2.6,2.44,13.2,4.3,15491
1981,7,25,97100,1.5,2.04,13.4,4.3,10796
1981,7,26,97100,1.4,2.84,13.8,4.3,14866
1981,7,27,97100,0,3.69,16.7,2.9,20643
1981,7,28,97100,0,3.09,15.8,0.7,18997
1981,7,29,97100,0,3.91,18.4,1.4,22106
1981,7,30,97100,0,3.93,18.9,2.9,19142
1981,7,31,97100,0.6,3.36,19.1,2.5,16189
1981,8,1,97100,0.2,3.12,21.1,4.3,12588
1981,8,2,97100,8.1,2.14,20.1,1.4,9525
1981,8,3,97100,2.3,3.17,21,2.5,16011
1981,8,4,97100,0,4.01,21.8,1.4,20774
1981,8,5,97100,0,5.02,23.9,2,24212
1981,8,6,97100,0,5.38,23.7,3.6,21663
1981,8,7,97100,0,2.1,19.6,2.5,9023
1981,8,8,97100,1.9,3.04,21.1,2.5,12202
1981,8,9,97100,23.1,1.59,17.8,1,7633
1981,8,10,97100,25.6,1.27,14.6,2,7584
1981,8,11,97100,0.6,1.38,15.3,2.5,7535
1981,8,12,97100,0,2.02,17.9,2,9530
1981,8,13,97100,0,3.48,18.7,2,18520
1981,8,14,97100,0,3.92,20.5,2,20088
1981,8,15,97100,0,3.97,21.4,1.4,21390
1981,8,16,97100,0,3.04,19,1.4,15360
1981,8,17,97100,0,2.66,13.1,1.4,16791
1981,8,18,97100,0,2.93,13.5,1,19340
1981,8,19,97100,0.6,2.72,14.4,2.5,14494
1981,8,20,97100,11,1.95,14.3,5.7,7688
1981,8,21,97100,0,2.08,13.1,2,10981
1981,8,22,97100,2,1.98,13.7,3.6,9180
1981,8,23,97100,0,2.26,12.7,2,13919
1981,8,24,97100,0,1.78,12.3,2,9541
1981,8,25,97100,0,3.02,14.7,2.5,17905
1981,8,26,97100,0.2,2.71,16.1,2.5,14273
1981,8,27,97100,0,3.05,15.6,2,19031
1981,8,28,97100,0,2.2,15.4,1.4,13249
1981,8,29,97100,0,2.55,16.4,2,13161
1981,8,30,97100,0,3.16,14.8,2.5,19650
1981,8,31,97100,0,2.37,13.7,2.5,12982
1981,9,1,97100,0,2.94,15.8,2.9,15262
1981,9,2,97100,0,2.47,16.4,2.5,10796
1981,9,3,97100,0,3.71,15.7,4.3,18810
1981,9,4,97100,0,3.49,14.5,3.6,19503
1981,9,5,97100,0,3.82,15.6,3.6,19490
1981,9,6,97100,0,3.52,16.2,2,19359
1981,9,7,97100,0.1,3.15,16.6,2.9,14745
1981,9,8,97100,0,1.71,18.9,2.5,6407
1981,9,9,97100,0,2.13,19.3,1.4,10321
1981,9,10,97100,0,2.66,18.8,2,12832
1981,9,11,97100,0.7,1.63,15.9,2,8236
1981,9,12,97100,5.7,2.58,17.1,2.5,13520
1981,9,13,97100,0.8,2.28,13.3,2.9,12078
1981,9,14,97100,0.3,2.2,12.3,3.6,12859
1981,9,15,97100,6.2,0.71,11.5,2.5,5516
1981,9,16,97100,0,1.51,15.7,2.5,7196
1981,9,17,97100,0,1.75,16.1,1,10477
1981,9,18,97100,7.4,1.96,15.2,3.6,8768
1981,9,19,97100,0.9,2.55,15.8,5.7,10604
1981,9,20,97100,4,2.6,18,8.2,7111
1981,9,21,97100,19.1,1.94,18,3.6,8089
1981,9,22,97100,18.5,1.54,16.7,2.5,7587
1981,9,23,97100,0,1.86,14,2.5,11763
1981,9,24,97100,0,1.89,12.6,2,12270
1981,9,25,97100,1.3,0.71,9.7,2.5,5913
1981,9,26,97100,12,1.06,12.4,6.4,4828
1981,9,27,97100,0.3,1.56,13.1,2.5,8594
1981,9,28,97100,1,0.94,11.5,1,5203
1981,9,29,97100,0,1.71,11.6,2.5,13272
1981,9,30,97100,0.1,1.73,11.8,1.4,11272
1981,10,1,97100,0.1,1.99,12.8,2.5,13401
1981,10,2,97100,5,0.78,12,2.5,4457
1981,10,3,97100,9.7,1.16,8.9,4.9,4972
1981,10,4,97100,1.6,1.71,9.4,8.2,8524
1981,10,5,97100,1.1,0.86,11.9,2.9,4369
1981,10,6,97100,0.1,1.76,16,2.9,8613
1981,10,7,97100,0.1,2.67,13.2,7.1,9813
1981,10,8,97100,0,1.69,13.1,2.9,10532
1981,10,9,97100,10,1.7,13,4.9,7499
1981,10,10,97100,15.4,1.24,10,7.1,5151
1981,10,11,97100,1.7,2.5,10.2,6.4,9019
1981,10,12,97100,4.7,0.54,6,2,3861
1981,10,13,97100,0,1.52,6.6,5.7,6526
1981,10,14,97100,11.9,0.52,4.4,2.5,4964
1981,10,15,97100,17.7,0.59,6.7,2.5,3690
1981,10,16,97100,0.2,0.91,6,2.5,8498
1981,10,17,97100,1.3,0.46,6.4,2.5,3747
1981,10,18,97100,0.5,0.38,9.6,3.6,3606
1981,10,19,97100,1.7,1.01,9,4.3,3799
1981,10,20,97100,6.8,0.76,9,6.4,3414
1981,10,21,97100,0,0.78,5.1,2.5,4903
1981,10,22,97100,2.9,0.85,5,3.6,6684
1981,10,23,97100,0.3,0.39,3.6,2.5,3255
1981,10,24,97100,0,0.42,3.4,2.9,3203
1981,10,25,97100,5.6,0.46,4.8,4.9,3152
1981,10,26,97100,0,0.66,5.9,1.4,4259
1981,10,27,97100,1,0.49,3.3,2.5,3051
1981,10,28,97100,1.1,0.51,5.3,4.9,3078
1981,10,29,97100,5,0.69,8.7,5.7,2954
1981,10,30,97100,7.2,0.52,8.1,5.7,2906
1981,10,31,97100,3.8,0.56,10.9,4.9,2932
1981,11,1,97100,1.9,0.28,11.2,4.3,2812
1981,11,2,97100,0.2,0.82,11.6,4.9,2767
1981,11,3,97100,0,0.55,11.4,0.7,2793
1981,11,4,97100,0,0.97,10.9,4.3,3941
1981,11,5,97100,0,1.05,7.6,3.6,7148
1981,11,6,97100,0,0.84,5.9,2,4996
1981,11,7,97100,0.6,0.8,3.7,2,5473
1981,11,8,97100,0,0.54,-0.3,2.9,7285
1981,11,9,97100,0,0.62,-0.1,2.9,7128
1981,11,10,97100,0.2,0.28,-1.8,1,3681
1981,11,11,97100,3.1,0.46,-1,4.9,2391
1981,11,12,97100,0.4,0.11,4.2,2.9,2354
1981,11,13,97100,2.2,1.03,6.9,4.3,4296
1981,11,14,97100,0,0.67,4.3,2.5,3482
1981,11,15,97100,0,0.29,2,1.4,6438
1981,11,16,97100,0,0.52,1,2,6238
1981,11,17,97100,1.2,0.45,0.7,2.9,3896
1981,11,18,97100,0.1,0.23,6.8,7.1,2147
1981,11,19,97100,1.9,0.52,11,5.7,2116
1981,11,20,97100,0,1.55,12.5,8.2,4170
1981,11,21,97100,1.2,0.67,10.5,7.1,2056
1981,11,22,97100,0.9,0.48,10.5,4.3,2027
1981,11,23,97100,4.1,0.38,8.5,6.4,3679
1981,11,24,97100,0.1,1.35,5.7,4.9,3982
1981,11,25,97100,0.4,0.6,1,4.9,2288
1981,11,26,97100,0.3,0.32,2.2,6.4,1922
1981,11,27,97100,14.3,0.58,4.4,8.2,1898
1981,11,28,97100,3.8,0.48,3.4,3.6,2597
1981,11,29,97100,3,0.37,2.7,4.3,1853
1981,11,30,97100,21.3,0.41,3.8,8.2,1832
1981,12,1,97100,0.1,1.15,4.2,4.3,1812
1981,12,2,97100,0.1,0.35,3,1.4,1847
1981,12,3,97100,2.8,0.35,0.4,2.9,1775
1981,12,4,97100,7.4,0.32,2.7,5.7,1758
1981,12,5,97100,1.4,0.47,1.9,4.3,2059
1981,12,6,97100,4.3,0.07,0.8,5.7,1727
1981,12,7,97100,5.1,0.22,2.5,5.7,2079
1981,12,8,97100,11.7,0.4,4.3,7.1,1856
1981,12,9,97100,4.3,0.47,-0.3,4.3,1791
1981,12,10,97100,0.9,0.32,0.2,2.5,2295
1981,12,11,97100,7.3,0.09,0.5,2.5,1666
1981,12,12,97100,0,0.5,-1,2.9,1964
1981,12,13,97100,4,0.36,-4.4,2.5,2005
1981,12,14,97100,3.7,0.34,0.7,9.1,2048
1981,12,15,97100,3.2,0.44,0.5,4.9,1736
1981,12,16,97100,0,0.31,-4.4,4.3,1630
1981,12,17,97100,1.9,0.11,-6.4,4.3,1625
1981,12,18,97100,4.5,0.16,-4.8,4.9,1622
1981,12,19,97100,0,0.07,-6.9,1.4,3837
1981,12,20,97100,0.3,0.14,-6,2.9,2273
1981,12,21,97100,3.3,0.16,-3,1.4,1618
1981,12,22,97100,7.7,0.16,1.2,1.4,1619
1981,12,23,97100,1.6,0.18,0.5,1,1721
1981,12,24,97100,4.6,0.18,-0.5,2,1623
1981,12,25,97100,0.1,0.28,0,3.6,1778
1981,12,26,97100,0,0.35,-1.2,2,1682
1981,12,27,97100,0,0.33,-3.2,2,1637
1981,12,28,97100,7,0.18,-0.6,2,2509
1981,12,29,97100,1.9,0.2,3,6.4,1702
1981,12,30,97100,12.9,1.07,5.9,8.2,2326
1981,12,31,97100,1.7,0.63,7.5,6.4,1669
1982,1,1,97100,1,0.31,4.9,2.5,1680
1982,1,2,97100,3.6,0.28,5.3,4.9,1847
1982,1,3,97100,3.2,0.5,7.6,3.6,1756
1982,1,4,97100,14.2,0.71,8.3,7.1,1717
1982,1,5,97100,19.9,0.8,8.5,7.1,1890
1982,1,6,97100,0,1.38,1.7,4.3,3657
1982,1,7,97100,0,0.28,-6.4,2.9,5020
1982,1,8,97100,2,0.67,-6.7,4.3,1781
1982,1,9,97100,7.3,0.15,-6.8,2.9,1800
1982,1,10,97100,4.8,0.33,-8.7,6.4,2800
1982,1,11,97100,10.1,0.04,-6.5,4.3,1840
1982,1,12,97100,0,0.23,-6.6,4.9,5734
1982,1,13,97100,0,0.45,-8.2,6.4,6233
1982,1,14,97100,0,0.3,-8.4,2.9,6180
1982,1,15,97100,0,0.03,-8.4,0.7,5220
1982,1,16,97100,0,0.19,-5.3,2.5,4759
1982,1,17,97100,0,0.1,-4.1,0.7,4752
1982,1,18,97100,0,0.08,-5.1,0.7,4979
1982,1,19,97100,0,0.11,-3.9,1,5211
1982,1,20,97100,5,0.2,-5.6,0.7,2126
1982,1,21,97100,1.5,0.12,-3.9,0.7,2097
1982,1,22,97100,1.1,0.22,0.5,1,2128
1982,1,23,97100,0.5,0.26,0.9,1.4,2160
1982,1,24,97100,0,0.31,1,1.4,2871
1982,1,25,97100,0.3,0.25,-1.9,2.9,2226
1982,1,26,97100,4.9,0.21,1.3,5.7,2261
1982,1,27,97100,4.6,0.43,1.8,2.9,2296
1982,1,28,97100,0.3,0.39,-1.2,3.6,2654
1982,1,29,97100,2.6,0.2,3,4.9,2370
1982,1,30,97100,3.5,0.44,6,5.7,2408
1982,1,31,97100,0.1,0.54,4.9,3.6,2514
1982,2,1,97100,0,0.53,-0.5,3.6,5370
1982,2,2,97100,0,1.3,1.1,5.7,8356
1982,2,3,97100,0,0.52,-1.8,3.6,8049
1982,2,4,97100,0,0.38,0.9,1,4828
1982,2,5,97100,0,0.62,3,2,7134
1982,2,6,97100,0.5,0.38,4.4,3.6,2699
1982,2,7,97100,1.9,0.72,7.4,2.9,6462
1982,2,8,97100,1.5,0.72,5.7,2.9,4235
1982,2,9,97100,0,0.83,5.4,2.5,4005
1982,2,10,97100,0,0.79,4,2.5,4877
1982,2,11,97100,0,0.59,5.6,1,6887
1982,2,12,97100,0,0.75,6.9,1.4,3583
1982,2,13,97100,0.5,1.05,7,2.5,9357
1982,2,14,97100,5.2,0.5,5.4,1.4,3079
1982,2,15,97100,3.4,0.55,3.7,3.6,3130
1982,2,16,97100,0,0.67,2,2.9,3181
1982,2,17,97100,0,0.64,0.7,2.9,3233
1982,2,18,97100,0,0.63,1.6,3.6,6419
1982,2,19,97100,0,1,0.3,5.7,3339
1982,2,20,97100,0,1.44,0.2,5.7,4295
1982,2,21,97100,0,1.84,1,4.9,11318
1982,2,22,97100,0,2.02,1.9,4.9,11536
1982,2,23,97100,2.2,0.43,-2.2,1,3727
1982,2,24,97100,0,0.48,-4.3,0.7,8053
1982,2,25,97100,0,0.6,-4.5,2.5,9188
1982,2,26,97100,0,0.64,-2.7,2,9125
1982,2,27,97100,0,1.12,0.2,2,10465
1982,2,28,97100,0.9,0.52,3.1,3.6,3843
1982,3,1,97100,10.8,1.7,9,8.2,5962
1982,3,2,97100,1.2,1.44,5.4,4.9,6764
1982,3,3,97100,7.7,0.97,7.1,12,4020
1982,3,4,97100,1.2,1.63,6,6.4,6198
1982,3,5,97100,0,1.11,3.6,2,10924
1982,3,6,97100,0,1.59,2,4.3,12545
1982,3,7,97100,0,1.35,1.4,2.9,11923
1982,3,8,97100,0.9,1.16,2.9,1.4,12147
1982,3,9,97100,0.9,1.36,3.9,4.9,8811
1982,3,10,97100,17,0.58,4.9,12,4445
1982,3,11,97100,1.9,1.39,3.8,4.9,10184
1982,3,12,97100,6.3,0.74,2.8,5.7,4667
1982,3,13,97100,1,1.02,2.5,4.3,7019
1982,3,14,97100,0,1.15,3.6,3.6,7803
1982,3,15,97100,1.5,3.06,6.8,7.1,14462
1982,3,16,97100,2.8,1.77,6,7.1,7978
1982,3,17,97100,7,0.95,4.3,4.3,6936
1982,3,18,97100,5.2,0.97,4.1,1,9187
1982,3,19,97100,3,1.06,4.2,2.5,7302
1982,3,20,97100,3,0.74,3.9,2.5,5072
1982,3,21,97100,0.1,0.84,3.6,2.9,5135
1982,3,22,97100,0,1.13,3.9,1.4,8181
1982,3,23,97100,0,1.82,5.4,4.3,10517
1982,3,24,97100,0,2.79,6.8,4.3,16341
1982,3,25,97100,0,2.98,7.7,3.6,16914
1982,3,26,97100,0,2.91,8.9,2.9,16616
1982,3,27,97100,0,2.34,10.3,1.4,15981
1982,3,28,97100,0,1.79,10.4,2,6022
1982,3,29,97100,5.8,1.69,9,2.5,7538
1982,3,30,97100,0.8,1.02,4.8,6.4,5704
1982,3,31,97100,0,1.86,5.5,5.7,7687
1982,4,1,97100,0,2.96,9.5,3.6,17872
1982,4,2,97100,2.4,2.34,9.7,4.3,12405
1982,4,3,97100,0,2.19,8.4,2.9,14458
1982,4,4,97100,0,3.63,10.1,4.3,18612
1982,4,5,97100,0,3.21,13.4,2,18046
1982,4,6,97100,5,2.68,13.5,4.3,10579
1982,4,7,97100,18.2,1.9,10.8,9.1,6672
1982,4,8,97100,2.4,1.14,6.4,4.9,6853
1982,4,9,97100,0.2,1.82,3.4,3.6,13322
1982,4,10,97100,2.4,1.13,4.9,4.3,9007
1982,4,11,97100,1.2,1.21,4.3,2.5,7283
1982,4,12,97100,0.1,1.59,2.8,2,14326
1982,4,13,97100,0.8,1.68,2.5,2,16355
1982,4,14,97100,0,2.8,4.3,4.3,21678
1982,4,15,97100,0,3.77,7,6.4,21315
1982,4,16,97100,0,3.86,10,4.9,21925
1982,4,17,97100,0,3.54,10.5,3.6,19341
1982,4,18,97100,0,3.23,8.3,4.9,19449
1982,4,19,97100,0,3.79,9.3,3.6,23026
1982,4,20,97100,0,3.1,9.6,2.5,18042
1982,4,21,97100,0,2.83,10.1,2.5,13269
1982,4,22,97100,0,3.41,10.2,2.9,20742
1982,4,23,97100,0,2.73,9.9,2,15185
1982,4,24,97100,0.4,1.47,5.4,4.3,7189
1982,4,25,97100,0,3.23,9.2,4.3,18767
1982,4,26,97100,0,1.75,7.4,2.9,9964
1982,4,27,97100,0,3.27,9.9,2.9,20475
1982,4,28,97100,0,1.38,6.5,1,8551
1982,4,29,97100,1.1,1.65,6.7,4.3,7452
1982,4,30,97100,0.3,1.86,3.8,2.9,14703
1982,5,1,97100,1.3,1.51,7.1,4.3,8068
1982,5,2,97100,0,2.48,6.5,2.5,16135
1982,5,3,97100,0,3.07,9.4,7.1,11150
1982,5,4,97100,2.4,2.13,10.7,4.3,9128
1982,5,5,97100,0.5,2.16,7.9,3.6,13347
1982,5,6,97100,4.2,2.79,8.9,2.9,16149
1982,5,7,97100,0.1,2.31,7.5,3.6,13334
1982,5,8,97100,0,3.29,9.3,2.9,20080
1982,5,9,97100,4.6,2.55,10,2,15944
1982,5,10,97100,0,2.24,9.9,1.4,13634
1982,5,11,97100,0,3.11,10.4,1.4,21472
1982,5,12,97100,0,4.78,12.9,4.3,25240
1982,5,13,97100,0,4.4,14.2,2,25974
1982,5,14,97100,0,5.06,15.9,2.5,26443
1982,5,15,97100,0,5.17,17.9,2,26379
1982,5,16,97100,0.9,4.66,18.2,3.6,20325
1982,5,17,97100,2,2.77,17.1,1.4,14916
1982,5,18,97100,7,2.94,16.9,1.4,14562
1982,5,19,97100,0,3.97,15.8,2,22894
1982,5,20,97100,0.8,2.81,16,1,15319
1982,5,21,97100,0,3.93,17.2,2.9,19784
1982,5,22,97100,3.7,1.95,14,4.3,8695
1982,5,23,97100,5.4,1.49,12.6,4.3,8459
1982,5,24,97100,0.3,2.36,12.1,4.3,11717
1982,5,25,97100,0,4.3,14.6,2.5,26421
1982,5,26,97100,0,5.53,19,2.5,28353
1982,5,27,97100,0,4.84,18.9,3.6,23410
1982,5,28,97100,0,2.75,14.9,2,13328
1982,5,29,97100,0,4.68,14.7,2.9,27000
1982,5,30,97100,0,6.15,17.4,5.7,27985
1982,5,31,97100,0,5.84,19,3.6,28022
1982,6,1,97100,0,4.66,21,1,24674
1982,6,2,97100,0,5.72,22.8,2.5,24164
1982,6,3,97100,3.1,5,21.7,1.4,25278
1982,6,4,97100,10.9,4.86,22.2,2.9,20289
1982,6,5,97100,1.2,2.59,19.2,0.7,12717
1982,6,6,97100,0,3.75,20.3,1,19929
1982,6,7,97100,9.2,2.84,20.4,1,13840
1982,6,8,97100,5.7,3.63,20.7,2.9,15487
1982,6,9,97100,0,4.91,19.3,2.9,25557
1982,6,10,97100,0.8,5.03,18.9,2.5,26934
1982,6,11,97100,16.3,2.31,17.6,4.3,9686
1982,6,12,97100,16.1,2.69,13.6,5.7,15272
1982,6,13,97100,1.3,2.83,12.6,3.6,17050
1982,6,14,97100,0,1.97,10.7,1.4,10803
1982,6,15,97100,1.3,3.52,13.1,2,20877
1982,6,16,97100,3,3.12,15.5,2.9,15307
1982,6,17,97100,0,3.59,15.1,2.5,19666
1982,6,18,97100,0.4,4.11,16,4.9,18309
1982,6,19,97100,0.3,2.8,13.9,4.3,13822
1982,6,20,97100,0,4.95,15.1,2.9,29333
1982,6,21,97100,0.2,3.18,17.2,2,14367
1982,6,22,97100,3.5,2.6,18.6,2.9,10965
1982,6,23,97100,5.1,3.63,16.9,4.9,17491
1982,6,24,97100,0,2.98,16,4.3,13271
1982,6,25,97100,1.6,3.61,17.8,2.9,17072
1982,6,26,97100,3.3,4.24,18.3,2.5,22095
1982,6,27,97100,2.6,2.77,15.1,4.3,13795
1982,6,28,97100,3.6,2.28,14.4,4.3,12155
1982,6,29,97100,4.4,2.81,13.7,4.3,17034
1982,6,30,97100,0,3.36,14.2,2.5,18379
1982,7,1,97100,0,3.18,14.8,2,17957
1982,7,2,97100,0,4.69,19.9,2.9,20790
1982,7,3,97100,9,3.42,20.5,5.7,11957
1982,7,4,97100,0,3.76,15.9,2.9,19530
1982,7,5,97100,0,4.29,15.5,2.9,25469
1982,7,6,97100,0,3.07,16.3,2.5,13935
1982,7,7,97100,0,4.72,18.9,2.5,23791
1982,7,8,97100,0,5.12,20.7,1,28090
1982,7,9,97100,0,7.44,24.5,3.6,28462
1982,7,10,97100,0,5.85,23.6,2.5,27346
1982,7,11,97100,0,6.31,24.2,2.9,26500
1982,7,12,97100,0,6.7,23.8,3.6,26867
1982,7,13,97100,0,6.79,24.8,4.3,24268
1982,7,14,97100,0,5.8,25.5,3.6,18441
1982,7,15,97100,0.1,5.59,22.6,4.3,21229
1982,7,16,97100,0,4.93,20.3,2,25622
1982,7,17,97100,0,4.87,19.3,2.9,22624
1982,7,18,97100,0,5.9,20.3,4.9,23785
1982,7,19,97100,0,5.71,19.9,4.9,22800
1982,7,20,97100,0.3,5.38,23.1,2.5,22083
1982,7,21,97100,3.2,2.92,21.8,1.4,12418
1982,7,22,97100,9.5,1.95,17.5,1.4,8378
1982,7,23,97100,0,3.34,18.6,2,15270
1982,7,24,97100,0.2,2.47,18,2,10037
1982,7,25,97100,0,2.47,18.7,2,9468
1982,7,26,97100,0,1.97,15.8,1,9031
1982,7,27,97100,0,3.61,15.1,2.5,19451
1982,7,28,97100,0,2.64,14.2,2.9,14635
1982,7,29,97100,0,4.81,20.2,2.9,21578
1982,7,30,97100,0.2,4.46,23.6,3.6,10582
1982,7,31,97100,9.2,1.72,17.2,1,8038
1982,8,1,97100,0,2.99,20.2,1,14950
1982,8,2,97100,0,4.64,22.1,3.6,16072
1982,8,3,97100,0.5,4.41,22.3,4.9,16011
1982,8,4,97100,4,3.26,21.4,2,14776
1982,8,5,97100,32.6,2.05,18.5,2,9512
1982,8,6,97100,1.3,2.46,17.9,1.4,12577
1982,8,7,97100,8.1,1.98,18.3,1.4,8635
1982,8,8,97100,0,1.75,18.1,1,7681
1982,8,9,97100,1.4,1.82,17,2.5,8793
1982,8,10,97100,0.6,2.78,18,2.9,15680
1982,8,11,97100,0,3.58,20.6,1,19325
1982,8,12,97100,0,5.05,21.4,3.6,22948
1982,8,13,97100,2.6,3.94,18.6,2.9,18775
1982,8,14,97100,0,3.28,17.7,2.5,17293
1982,8,15,97100,0.2,3.69,19.1,2.9,17338
1982,8,16,97100,0,4.16,19.3,2.5,21294
1982,8,17,97100,0.7,2.72,17.4,4.3,11128
1982,8,18,97100,7.4,3.93,17.7,5.7,21848
1982,8,19,97100,0,3.82,16.6,3.6,20369
1982,8,20,97100,2.5,2.48,14.3,3.6,10303
1982,8,21,97100,0,2.56,13.1,2.9,14208
1982,8,22,97100,0,2.8,14,1.4,17712
1982,8,23,97100,0.9,2.31,15,1.4,12195
1982,8,24,97100,2.5,1.99,14.9,2,9173
1982,8,25,97100,0,2.8,16.4,4.3,12040
1982,8,26,97100,18.8,3.28,18.6,3.6,15734
1982,8,27,97100,0,3.29,16.3,4.3,16486
1982,8,28,97100,0,3.29,16,2,19523
1982,8,29,97100,0,3.2,15.6,1.4,20489
1982,8,30,97100,0,3.67,16.2,3.6,18334
1982,8,31,97100,0,2.19,15.7,2.9,9292
1982,9,1,97100,0.3,2.02,14.2,1.4,10878
1982,9,2,97100,0.3,2.81,16.7,2,14333
1982,9,3,97100,0,2.78,15.4,0.7,19162
1982,9,4,97100,0,3.1,16.9,1,19153
1982,9,5,97100,4.8,5.28,20.7,5.7,16354
1982,9,6,97100,0.3,2.62,19.8,3.6,6535
1982,9,7,97100,0,1.85,15.3,2,9344
1982,9,8,97100,0,2.72,17.2,1.4,16692
1982,9,9,97100,0,2.67,16.7,1,17253
1982,9,10,97100,0,3.63,19.6,2.9,16787
1982,9,11,97100,0,2.63,19.4,1.4,13067
1982,9,12,97100,0,2.9,19.6,1.4,15865
1982,9,13,97100,0,3.06,19.4,2,16185
1982,9,14,97100,0,2.65,19.2,1.4,14072
1982,9,15,97100,0,3.11,20.1,2,16149
1982,9,16,97100,0,2.99,20.5,2,15039
1982,9,17,97100,0,2.92,21,1.4,15347
1982,9,18,97100,2.1,3.12,19.9,2.5,13498
1982,9,19,97100,0,2.12,19.5,1,11672
1982,9,20,97100,3.8,1.97,18.9,2.5,9975
1982,9,21,97100,16.4,2.85,19,5.7,9142
1982,9,22,97100,0.2,1.94,13.5,1.4,12607
1982,9,23,97100,0.2,1.85,12.2,3.6,9272
1982,9,24,97100,0,2.91,15.4,5.7,11136
1982,9,25,97100,0.4,2.75,18.6,4.3,6629
1982,9,26,97100,7.4,2.32,16,5.7,5640
1982,9,27,97100,0,2.28,14.6,2.5,14136
1982,9,28,97100,0,2.18,15.8,2,12502
1982,9,29,97100,0,2.56,15.9,2.9,12577
1982,9,30,97100,6.2,1.21,14.2,4.3,4580
1982,10,1,97100,0,1.6,14.3,2,10961
1982,10,2,97100,0,1.22,13.5,1,7942
1982,10,3,97100,0,0.89,13,1,4396
1982,10,4,97100,5,0.91,13.1,1,4526
1982,10,5,97100,2.4,1.22,10.9,4.9,5125
1982,10,6,97100,8.2,0.89,9.7,2.5,4870
1982,10,7,97100,31,0.56,10,7.1,4155
1982,10,8,97100,1.1,1.54,11,5.7,6026
1982,10,9,97100,6.7,1.04,10.5,4.3,4583
1982,10,10,97100,6.5,0.76,9.6,3.6,3978
1982,10,11,97100,11.6,0.55,9.3,7.1,3919
1982,10,12,97100,5.2,0.83,9.4,4.9,3861
1982,10,13,97100,15.8,0.59,10.1,6.4,3804
1982,10,14,97100,9.7,1.12,9.9,9.9,3746
1982,10,15,97100,0,0.94,7.6,3.6,4293
1982,10,16,97100,1.2,0.92,7.9,2.9,4402
1982,10,17,97100,2,1,11.2,2.5,6367
1982,10,18,97100,0.5,1.12,12.1,4.9,4610
1982,10,19,97100,0,1.26,11.5,2.5,8025
1982,10,20,97100,0,1.32,9.7,2.9,9895
1982,10,21,97100,0,0.59,9.3,1,4416
1982,10,22,97100,0.1,0.54,9.2,0.7,3307
1982,10,23,97100,20.7,0.53,9.7,1,3255
1982,10,24,97100,0.5,0.7,7.8,2,5172
1982,10,25,97100,0,0.71,5.5,2.5,5101
1982,10,26,97100,0.3,0.52,8.8,1.4,3101
1982,10,27,97100,0.4,0.86,13,2,5801
1982,10,28,97100,0,1.19,11.6,4.3,4362
1982,10,29,97100,0,0.65,7.5,2.9,2954
1982,10,30,97100,0,0.45,5.7,1.4,2906
1982,10,31,97100,0,0.72,7.4,2,4982
1982,11,1,97100,0.2,0.5,8,1,3827
1982,11,2,97100,0.2,0.53,9.8,0.7,4917
1982,11,3,97100,0.2,0.45,8.6,1.4,2722
1982,11,4,97100,0.3,0.41,7.4,1,2678
1982,11,5,97100,0.1,0.46,7.6,2.5,2634
1982,11,6,97100,0,1.04,6.7,3.6,7470
1982,11,7,97100,2.9,1.12,3.3,4.9,4997
1982,11,8,97100,7.1,0.96,9.6,7.1,2509
1982,11,9,97100,0.3,1.08,11.8,4.9,3268
1982,11,10,97100,0,0.98,9.5,5.7,2562
1982,11,11,97100,0,0.48,10.5,2.9,2391
1982,11,12,97100,9.3,0.91,10,4.9,3321
1982,11,13,97100,2.5,0.45,5.7,4.9,2445
1982,11,14,97100,4.6,0.69,5,7.1,3861
1982,11,15,97100,0,0.49,3.8,2,2997
1982,11,16,97100,6.9,0.29,1.9,4.3,2212
1982,11,17,97100,4.2,0.56,4.3,4.9,4632
1982,11,18,97100,2.5,0.28,7.6,8.2,2147
1982,11,19,97100,2.3,0.86,7.3,5.7,2536
1982,11,20,97100,0,0.65,6.2,4.3,2383
1982,11,21,97100,0,0.67,6.7,2.9,4829
1982,11,22,97100,6.4,0.2,6.1,6.4,2027
1982,11,23,97100,0.8,1.42,11.6,6.4,4548
1982,11,24,97100,2.5,1.24,9.1,5.7,2145
1982,11,25,97100,3.7,1.12,6.6,5.7,3199
1982,11,26,97100,1.9,0.44,5.8,2.9,1922
1982,11,27,97100,8.5,0.29,4.8,1.4,1898
1982,11,28,97100,0,0.3,2.3,2.5,2042
1982,11,29,97100,0,0.35,0.6,4.9,2184
1982,11,30,97100,0,0.58,1.8,6.4,4184
1982,12,1,97100,0,0.5,1.4,2.5,1812
1982,12,2,97100,0.1,0.4,1.6,2.5,1793
1982,12,3,97100,0.1,0.26,1.9,2.5,1775
1982,12,4,97100,0,0.4,1.7,2.9,1758
1982,12,5,97100,2,0.26,1,2.5,1848
1982,12,6,97100,3.7,0.09,3.5,2.9,1727
1982,12,7,97100,9.1,0.34,6.7,2.5,1713
1982,12,8,97100,1.9,1.28,9,6.4,1700
1982,12,9,97100,8.4,0.7,7,11,1687
1982,12,10,97100,6.7,1.25,6.2,12,1831
1982,12,11,97100,0.7,0.56,2.7,4.9,2231
1982,12,12,97100,10.3,0.35,3,2.9,1657
